ensg	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Log10[padj]	Gene stable ID	Gene name
ENSG00000251553	0.794444828	1.909199293	1.514472275	1.260636675	0.207439779	0.294741507	0.5305587003	ENSG00000251553	DDX18P4
ENSG00000198580	2.342812545	1.909140178	0.901524027	2.117680862	0.034202105	0.071746659	1.1441983178	ENSG00000198580	
ENSG00000255112	1123.057703	1.908242672	0.148085487	12.88608837	5.39E-38	4.68E-36	35.329754147	ENSG00000255112	CHMP1B
ENSG00000275846	2.106166018	1.907936734	0.902571269	2.113890394	0.03452463	0.072281367	1.1409736426	ENSG00000275846	
ENSG00000260303	0.842797467	1.907766161	1.541022655	1.237987096	0.215720846	0.30422988	0.5167981339	ENSG00000260303	
ENSG00000270681	21.00935487	1.907696935	0.30693592	6.215293838	5.12E-10	5.08E-09	8.2941362877	ENSG00000270681	
ENSG00000251003	223.6606865	1.907299098	0.18036732	10.57452704	3.91E-26	1.71E-24	23.76700389	ENSG00000251003	ZFPM2-AS1
ENSG00000180116	1.719095172	1.90706653	0.996800608	1.913187567	0.055724045	0.105688989	0.9759702565	ENSG00000180116	C12orf40
ENSG00000258320	1.892223619	1.906772116	0.885143087	2.154196473	0.031224767	0.066647957	1.1762131587	ENSG00000258320	
ENSG00000167757	3.264198924	1.906632155	0.817915919	2.331085765	0.019748838	0.045695267	1.3401287807	ENSG00000167757	KLK11
ENSG00000277103	1.555912958	1.906532954	1.120909686	1.700880078	0.088965508	0.152495851	0.8167419721	ENSG00000277103	
ENSG00000272211	0.867086803	1.90635374	1.288156178	1.479908859	0.138897571	0.215005741	0.6675499436	ENSG00000272211	
ENSG00000257771	4.485005504	1.906344648	0.700605417	2.720996157	0.006508552	0.018017872	1.7442965027	ENSG00000257771	LINC02395
ENSG00000261673	5.653095118	1.906300929	0.530014778	3.596693916	0.000322287	0.001273893	2.8948670488	ENSG00000261673	
ENSG00000231409	1.141208544	1.906290999	1.219783063	1.5628115	0.118096938	0.189864014	0.7215573418	ENSG00000231409	
ENSG00000137265	1.599597476	1.906269569	1.072418878	1.777541974	0.075479111	0.134152954	0.8723997599	ENSG00000137265	IRF4
ENSG00000135077	2.122996187	1.906269249	0.966287924	1.97277561	0.048521133	0.094827727	1.0230646593	ENSG00000135077	HAVCR2
ENSG00000283148	0.800003361	1.906061261	1.511833941	1.260760993	0.207394971	0.294690379	0.5306340427	ENSG00000283148	
ENSG00000286980	5.844583361	1.905893064	0.798584867	2.386588005	0.017005537	0.040402968	1.3935867305	ENSG00000286980	
ENSG00000234423	0.905413633	1.905869961	1.719412127	1.108442782	0.267670637	0.360972233	0.442526204	ENSG00000234423	LINC01250
ENSG00000088305	0.633003853	1.904987951	1.596832761	1.192979	0.232877598	0.322974807	0.4908313526	ENSG00000088305	DNMT3B
ENSG00000259182	0.633335175	1.904974528	1.596696316	1.193072539	0.232840965	0.322960475	0.4908506249	ENSG00000259182	
ENSG00000155886	2.400211042	1.904971114	0.938723187	2.029321466	0.042425558	0.085167307	1.069727085	ENSG00000155886	SLC24A2
ENSG00000100342	1.445473063	1.90495304	1.058594659	1.799511289	0.07193784	0.129228823	0.8886406112	ENSG00000100342	APOL1
ENSG00000141485	1.780031461	1.904570931	1.073964633	1.773401911	0.076162133	0.134993379	0.8696875318	ENSG00000141485	SLC13A5
ENSG00000151468	1.816864009	1.904128228	0.973881864	1.955194257	0.050560146	0.097992327	1.0088079291	ENSG00000151468	CCDC3
ENSG00000148344	155.7007895	1.904007166	0.236474802	8.051628124	8.17E-16	1.56E-14	13.806875402	ENSG00000148344	PTGES
ENSG00000251533	0.799314329	1.903630484	1.544555287	1.232478047	0.217770562	0.306576893	0.5134605814	ENSG00000251533	LINC00605
ENSG00000214429	18.34680229	1.903595062	0.297394089	6.400917615	1.54E-10	1.64E-09	8.785156152	ENSG00000214429	CYCSP6
ENSG00000225087	98.95310194	1.90334629	0.238833451	7.969345525	1.60E-15	2.95E-14	13.530177984	ENSG00000225087	
ENSG00000179270	1.46135311	1.903266521	1.019784325	1.8663422	0.061993504	0.11510913	0.9388902285	ENSG00000179270	PCARE
ENSG00000242330	14.82773513	1.903211774	0.393358701	4.838361962	1.31E-06	8.05E-06	5.0942041196	ENSG00000242330	RN7SL683P
ENSG00000110013	121.9335264	1.90279485	0.322714789	5.896212123	3.72E-09	3.3E-08	7.4814860601	ENSG00000110013	SIAE
ENSG00000102904	6.225639493	1.902673203	0.54747364	3.475369521	0.00051015	0.001923139	2.7159893248	ENSG00000102904	TSNAXIP1
ENSG00000021461	1.075913824	1.902413296	1.201347572	1.583566106	0.113292492	0.183821678	0.7356032738	ENSG00000021461	CYP3A43
ENSG00000162728	4.221512259	1.902292031	0.621565078	3.060487305	0.002209771	0.007088778	2.1494286243	ENSG00000162728	KCNJ9
ENSG00000286585	3.061017841	1.902273608	0.790176093	2.407404661	0.016066357	0.038555562	1.4139129621	ENSG00000286585	
ENSG00000189223	33.68591886	1.902187028	0.284839423	6.67810308	2.42E-11	2.82E-10	9.5497508917	ENSG00000189223	PAX8-AS1
ENSG00000105641	1.462145538	1.902157537	1.019854244	1.865126854	0.062163625	0.11534806	0.9379897053	ENSG00000105641	SLC5A5
ENSG00000204434	5.058710286	1.901517471	0.595317308	3.194124286	0.001402557	0.004745281	2.323738065	ENSG00000204434	POTEKP
ENSG00000228397	1.426896941	1.901205109	1.10142355	1.726134428	0.084323231	0.1459575	0.835773584	ENSG00000228397	LINC01635
ENSG00000277322	3.368545917	1.901150666	0.654345629	2.905422735	0.003667574	0.010989232	1.9590326579	ENSG00000277322	GOLGA6L6
ENSG00000259699	1.410004895	1.901029409	0.998392586	1.904090071	0.056898455	0.107464039	0.9687368406	ENSG00000259699	HMGB1P8
ENSG00000085871	50.60634096	1.900747707	0.246574719	7.708607418	1.27E-14	2.13E-13	12.671620397	ENSG00000085871	MGST2
ENSG00000250481	0.628976795	1.900705626	1.598440934	1.189099694	0.234400439	0.324678582	0.4885463594	ENSG00000250481	
ENSG00000198128	4.062906259	1.900636054	0.740504666	2.566676677	0.01026783	0.026482517	1.5770407403	ENSG00000198128	OR2L3
ENSG00000259137	2.705911369	1.900626273	0.943206128	2.015069893	0.043897326	0.087536245	1.057812087	ENSG00000259137	
ENSG00000157152	3.197346821	1.900562528	0.800766888	2.373427968	0.01762383	0.041611475	1.3807868895	ENSG00000157152	SYN2
ENSG00000205922	2.057945701	1.900302455	0.869956525	2.184364852	0.028935449	0.062601632	1.2034143448	ENSG00000205922	ONECUT3
ENSG00000242419	18.17375758	1.900269671	0.505306069	3.760631005	0.000169485	0.000711157	3.1480345108	ENSG00000242419	PCDHGC4
ENSG00000285486	2.048523762	1.900151909	1.01673478	1.868876668	0.061639975	0.114580096	0.9408908182	ENSG00000285486	
ENSG00000248403	0.642920767	1.900070056	1.592719635	1.19297208	0.232880308	0.322974807	0.4908313526	ENSG00000248403	NACAP6
ENSG00000166961	0.644505622	1.899998628	1.59207981	1.193406647	0.232710153	0.322846069	0.4910044972	ENSG00000166961	MS4A15
ENSG00000130755	3.0115617	1.899792439	0.760699329	2.497428836	0.012509757	0.031241655	1.5052659678	ENSG00000130755	GMFG
ENSG00000275212	2.904121709	1.899629471	0.770021715	2.466981688	0.013625733	0.033556958	1.4742174157	ENSG00000275212	LINC02826
ENSG00000238311	9.718987944	1.899342785	0.411558588	4.614999761	3.93E-06	2.23E-05	4.651695137	ENSG00000238311	SNORD13E
ENSG00000243383	0.59451748	1.899167006	1.788821565	1.061686109	0.288378208	0.38259512	0.4172605737	ENSG00000243383	RN7SL89P
ENSG00000175164	2.331991594	1.899099358	0.817757542	2.322325702	0.020215405	0.046581201	1.3317893183	ENSG00000175164	ABO
ENSG00000277215	2.321758883	1.899094748	0.899433989	2.111433158	0.034735098	0.07261581	1.1389688139	ENSG00000277215	SPANXA2-OT1
ENSG00000164169	298.9015032	1.898980317	0.115445631	16.44913103	8.51E-61	1.87E-58	57.728158393	ENSG00000164169	PRMT9
ENSG00000270022	101.2808875	1.89883396	0.177212804	10.71499303	8.66E-27	3.97E-25	24.401209493	ENSG00000270022	
ENSG00000275340	2.408257945	1.898757903	0.815066231	2.329574985	0.019828626	0.045844946	1.3387085345	ENSG00000275340	FGD5P1
ENSG00000233262	0.629713528	1.898757136	1.768482889	1.073664409	0.282973119	0.377131885	0.4235067482	ENSG00000233262	
ENSG00000138823	2.697222491	1.898737451	0.818798189	2.318932159	0.020398715	0.046938828	1.3284677584	ENSG00000138823	MTTP
ENSG00000261395	1.191649368	1.898582311	1.516919073	1.251604219	0.210714116	0.29831517	0.5253246612	ENSG00000261395	HSPE1P5
ENSG00000224442	0.868062577	1.898562909	1.391933031	1.363975756	0.172575196	0.254777051	0.5938396936	ENSG00000224442	RPL4P7
ENSG00000270367	0.861484269	1.898522748	1.392637667	1.363256785	0.172801596	0.255000475	0.5934590106	ENSG00000270367	
ENSG00000135241	449.0876584	1.898298362	0.299489926	6.338438112	2.32E-10	2.4E-09	8.6197887583	ENSG00000135241	PNPLA8
ENSG00000237988	1.350268129	1.898159371	1.068918188	1.7757761	0.075769829	0.134512186	0.8712383694	ENSG00000237988	OR2I1P
ENSG00000231512	0.69127343	1.898039238	1.574772344	1.205278493	0.228095809	0.317777024	0.4978775065	ENSG00000231512	SEPTIN14P21
ENSG00000130176	3.303683548	1.898016912	0.744784401	2.548411204	0.010821483	0.027664565	1.5580761543	ENSG00000130176	CNN1
ENSG00000239486	0.583518436	1.897510868	1.795041975	1.057084399	0.290473071	0.384656274	0.4149271795	ENSG00000239486	
ENSG00000252620	7.48100536	1.897407669	0.547013016	3.468670056	0.000523041	0.001966631	2.7062771193	ENSG00000252620	RNU6ATAC24P
ENSG00000250056	1.951362157	1.897273168	0.918626268	2.065337379	0.038891089	0.079525063	1.0994959782	ENSG00000250056	LINC01018
ENSG00000230221	0.617058308	1.897041408	2.052983762	0.924041117	0.355464909	0.450365221	0.3464351548	ENSG00000230221	
ENSG00000250694	0.632658455	1.89666285	1.766315201	1.07379637	0.282913957	0.377083131	0.4235628955	ENSG00000250694	
ENSG00000281548	0.632658455	1.89666285	1.766315201	1.07379637	0.282913957	0.377083131	0.4235628955	ENSG00000281548	LINC00895
ENSG00000243818	1.337427815	1.896615841	1.12120078	1.691593401	0.090723526	0.154821467	0.8101688217	ENSG00000243818	
ENSG00000286294	1.102106996	1.896410392	1.237065898	1.532990599	0.125278171	0.198669082	0.701869715	ENSG00000286294	
ENSG00000157388	7.44520208	1.896346244	0.466914022	4.061446337	4.88E-05	0.000229072	3.6400279924	ENSG00000157388	CACNA1D
ENSG00000221970	2.131844674	1.896303267	1.002971934	1.890684278	0.058666502	0.110187324	0.957868364	ENSG00000221970	OR2A1
ENSG00000171435	4.338248362	1.896295641	0.621692815	3.050213217	0.00228679	0.007299195	2.1367250339	ENSG00000171435	KSR2
ENSG00000287373	1.14530946	1.896094016	1.236176672	1.533837403	0.125069659	0.198438393	0.7023742986	ENSG00000287373	
ENSG00000223834	2.647049294	1.895956965	0.753092531	2.517561769	0.011817025	0.029767601	1.5262561642	ENSG00000223834	
ENSG00000261617	2.292854144	1.895893028	0.830647357	2.282428293	0.022464067	0.050836766	1.293822085	ENSG00000261617	LINC02177
ENSG00000251361	1.204583907	1.89497447	1.18400257	1.60048172	0.109491759	0.179055266	0.7470129019	ENSG00000251361	
ENSG00000253327	3.544819261	1.894950787	0.758791414	2.497327659	0.012513327	0.031247655	1.505182569	ENSG00000253327	RAD21-AS1
ENSG00000234695	4.929690683	1.894685987	0.784329779	2.415675189	0.015706065	0.037815929	1.4223252261	ENSG00000234695	TFPI2-DT
ENSG00000247903	1.252429159	1.894396212	1.128266253	1.679032947	0.093145623	0.158170919	0.800873362	ENSG00000247903	
ENSG00000235497	0.827609986	1.894231654	1.368978782	1.383682259	0.166455768	0.247718218	0.6060420528	ENSG00000235497	
ENSG00000250426	0.587545494	1.894204972	1.609252931	1.177071009	0.239167165	0.329940247	0.4815647048	ENSG00000250426	FTLP10
ENSG00000177000	69.81304568	1.894186905	0.175370287	10.80107091	3.40E-27	1.61E-25	24.793174124	ENSG00000177000	MTHFR
ENSG00000287990	0.594848802	1.894079301	1.60598818	1.17938558	0.238244675	0.328952961	0.4828662	ENSG00000287990	
ENSG00000259601	0.595309908	1.894071382	1.605783847	1.179530723	0.238186911	0.3288868	0.4829535567	ENSG00000259601	
ENSG00000086696	3.39712804	1.893958165	0.664472728	2.850317382	0.004367562	0.012765956	1.8939466568	ENSG00000086696	HSD17B2
ENSG00000164308	670.5446281	1.893909343	0.170438457	11.11198361	1.10E-28	5.65E-27	26.247951552	ENSG00000164308	ERAP2
ENSG00000104267	112.0643454	1.893879071	0.347776846	5.445673255	5.16E-08	3.92E-07	6.406713933	ENSG00000104267	CA2
ENSG00000225678	0.839102375	1.893752717	1.547892919	1.223439098	0.221163894	0.31034678	0.5081527563	ENSG00000225678	
ENSG00000229832	2.861605152	1.893688967	0.768591416	2.463843504	0.013745611	0.033819773	1.4708293117	ENSG00000229832	
ENSG00000206190	0.861152947	1.893504466	1.506532609	1.256862583	0.2088034	0.296277855	0.5283008082	ENSG00000206190	ATP10A
ENSG00000226806	0.861152947	1.893504466	1.506532609	1.256862583	0.2088034	0.296277855	0.5283008082	ENSG00000226806	LCT-AS1
ENSG00000280309	1.467931418	1.893466435	1.05800548	1.789656548	0.073509142	0.131336543	0.8816144193	ENSG00000280309	
ENSG00000270069	732.1862983	1.893411462	0.144502885	13.10293193	3.17E-39	2.94E-37	36.53165267	ENSG00000270069	MIR222HG
ENSG00000265000	1.43580439	1.893253217	1.060813225	1.784718716	0.074306954	0.132478502	0.8778545913	ENSG00000265000	MARCHF10-DT
ENSG00000163735	1.707511095	1.893077891	1.117599352	1.693878837	0.090288309	0.15424426	0.8117909887	ENSG00000163735	CXCL5
ENSG00000165682	0.804693063	1.892970021	1.368673512	1.383069084	0.166643684	0.247835918	0.6058357526	ENSG00000165682	CLEC1B
ENSG00000261218	1.129298996	1.892909998	1.160679422	1.630863753	0.102919072	0.17083277	0.7674288171	ENSG00000261218	
ENSG00000286666	1.285416847	1.892776927	1.242797228	1.522997383	0.12775936	0.201518896	0.6956842247	ENSG00000286666	
ENSG00000186766	1.842799669	1.892754177	1.053618492	1.796432192	0.072425808	0.129881888	0.886451407	ENSG00000186766	FOXI2
ENSG00000134207	1.348980232	1.892483179	1.137983155	1.663015108	0.096309411	0.162321963	0.7896227139	ENSG00000134207	SYT6
ENSG00000176887	1.633024736	1.892234384	1.079786496	1.752415308	0.079702421	0.139909648	0.8541523361	ENSG00000176887	SOX11
ENSG00000170516	1.106532805	1.89219878	1.180080113	1.603449426	0.108835466	0.178248665	0.7489737141	ENSG00000170516	COX7B2
ENSG00000204091	1.23942915	1.892147824	1.165183944	1.623904822	0.104396123	0.172666659	0.7627915143	ENSG00000204091	TDRG1
ENSG00000230710	1.151759885	1.891914608	1.255517794	1.506879964	0.131841428	0.206303465	0.6854934777	ENSG00000230710	LINC00332
ENSG00000212232	2985.305276	1.891542224	0.210459672	8.987670665	2.53E-19	6.67E-18	17.175874166	ENSG00000212232	SNORD17
ENSG00000186509	1.425829052	1.891417039	1.109072408	1.705404467	0.088119016	0.151327838	0.8200811726	ENSG00000186509	OR9Q1
ENSG00000083097	365.1403651	1.891263401	0.1950266	9.697463846	3.09E-22	1.05E-20	19.978810701	ENSG00000083097	DOP1A
ENSG00000164543	780.3198516	1.891206303	0.159012173	11.89346868	1.28E-32	8.33E-31	30.079354999	ENSG00000164543	STK17A
ENSG00000260711	1.622394531	1.891080548	0.999243167	1.892512864	0.058422681	0.109842547	0.9592294053	ENSG00000260711	
ENSG00000215156	3.46166477	1.890945478	0.725703211	2.605673295	0.009169388	0.024080792	1.6183292335	ENSG00000215156	
ENSG00000205683	48.88253228	1.890909268	0.277258311	6.820027357	9.10E-12	1.12E-10	9.9507819773	ENSG00000205683	DPF3
ENSG00000253764	0.805615275	1.890867914	1.368149867	1.38206198	0.166952671	0.248207034	0.6051859151	ENSG00000253764	
ENSG00000175497	3.217079241	1.890642096	0.838857788	2.253829104	0.024206921	0.054055704	1.2671584722	ENSG00000175497	DPP10
ENSG00000198535	1.125222568	1.890632584	1.578852846	1.197472322	0.231122509	0.321150385	0.493291553	ENSG00000198535	C2CD4A
ENSG00000285684	2.206334907	1.8906233	0.944329996	2.00207905	0.04527623	0.089751682	1.0469574037	ENSG00000285684	
ENSG00000277089	1.19543933	1.890476285	1.24108744	1.523241815	0.127698218	0.201460511	0.6958100688	ENSG00000277089	CCL3-AS1
ENSG00000258822	0.590490422	1.890416986	1.607223745	1.17620026	0.239514861	0.330297124	0.4810952078	ENSG00000258822	OR4K16P
ENSG00000259617	0.590490422	1.890416986	1.607223745	1.17620026	0.239514861	0.330297124	0.4810952078	ENSG00000259617	
ENSG00000260122	0.590490422	1.890416986	1.607223745	1.17620026	0.239514861	0.330297124	0.4810952078	ENSG00000260122	
ENSG00000243426	0.59128285	1.890399347	1.606868654	1.176449202	0.23941542	0.330228166	0.4811858874	ENSG00000243426	RN7SL454P
ENSG00000241369	6.206126833	1.89038166	0.5867281	3.221904083	0.001273418	0.004356909	2.3608215108	ENSG00000241369	LINC01192
ENSG00000153208	7.315061161	1.890322519	0.473359853	3.993415385	6.51E-05	0.000297862	3.5259848987	ENSG00000153208	MERTK
ENSG00000236340	0.598254835	1.890244639	1.603771552	1.178624622	0.238547683	0.329248837	0.4824757504	ENSG00000236340	GRM8-AS1
ENSG00000201161	0.598586157	1.890237309	1.603625569	1.178727345	0.238506763	0.329233175	0.4824964098	ENSG00000201161	RN7SKP10
ENSG00000222162	5.145384669	1.890224686	0.587717015	3.216215689	0.001298932	0.004434211	2.353183645	ENSG00000222162	RN7SKP151
ENSG00000223675	1.146516513	1.890022642	1.236103553	1.529016431	0.126260371	0.19987186	0.699248346	ENSG00000223675	
ENSG00000226643	0.615060431	1.889875312	1.596499889	1.183761631	0.236507435	0.327013923	0.4854337564	ENSG00000226643	
ENSG00000252994	0.621638739	1.889732098	1.593725285	1.185732646	0.235727898	0.326165616	0.4865618237	ENSG00000252994	RNU6-1231P
ENSG00000275929	0.621970061	1.889724905	1.593586577	1.18583134	0.235688912	0.326127023	0.4866132139	ENSG00000275929	
ENSG00000111344	1.429261698	1.889217688	0.977630203	1.932446115	0.053304467	0.102102953	0.9909616972	ENSG00000111344	RASAL1
ENSG00000287754	1.432298893	1.889062992	1.107982686	1.704957139	0.088202418	0.151447706	0.8197373006	ENSG00000287754	
ENSG00000287176	19.58785287	1.888992371	0.445934408	4.236031881	2.28E-05	0.000113261	3.9459196082	ENSG00000287176	
ENSG00000243197	1.446422652	1.888716458	1.050536138	1.797859577	0.072199263	0.129592401	0.8874204637	ENSG00000243197	TUSC7
ENSG00000112053	2.127650313	1.888578606	1.002338852	1.884171806	0.05954174	0.111536406	0.9525833537	ENSG00000112053	SLC26A8
ENSG00000258227	1.48993847	1.888514552	1.115783983	1.692544955	0.090542116	0.154551371	0.810927138	ENSG00000258227	CLEC5A
ENSG00000251688	2.52887005	1.888402369	0.81713884	2.310993281	0.020833226	0.04773477	1.3211651657	ENSG00000251688	LINC02507
ENSG00000054803	1.361530843	1.888378259	1.13770643	1.659811538	0.096952372	0.163133966	0.7874556054	ENSG00000054803	CBLN4
ENSG00000240116	0.967163801	1.888220839	1.550268236	1.217996212	0.223225412	0.312735135	0.5048233241	ENSG00000240116	RN7SL303P
ENSG00000232393	0.830492348	1.888140598	1.712778914	1.102384308	0.270294631	0.363700641	0.4392559335	ENSG00000232393	RPL5P6
ENSG00000273659	1.811712689	1.888137554	1.049595432	1.798919371	0.072031436	0.129340418	0.8882657398	ENSG00000273659	
ENSG00000259632	0.974621019	1.888099117	1.656747066	1.139642349	0.254435335	0.346549758	0.4602344001	ENSG00000259632	
ENSG00000185958	2.790342357	1.888042964	0.884606391	2.134331137	0.032815684	0.069426987	1.1584716819	ENSG00000185958	FAM186A
ENSG00000280122	1.659927033	1.888026435	1.052470869	1.793898997	0.072829292	0.130459573	0.8845240473	ENSG00000280122	
ENSG00000233996	0.816782569	1.887972539	1.540022957	1.225937919	0.220222038	0.309363058	0.509531548	ENSG00000233996	KDM3AP1
ENSG00000131400	3.40904948	1.887908698	0.72065255	2.619721111	0.00880017	0.023266499	1.6332689618	ENSG00000131400	NAPSA
ENSG00000118434	0.875806043	1.887905305	1.36956798	1.37846776	0.168058915	0.249562857	0.6028200512	ENSG00000118434	SPACA1
ENSG00000267233	1.819383447	1.887292714	0.962969938	1.959866699	0.050011373	0.097148997	1.0125616788	ENSG00000267233	HNRNPA3P16
ENSG00000225783	56.67016138	1.886493235	0.272554716	6.921521158	4.47E-12	5.66E-11	10.247183569	ENSG00000225783	MIAT
ENSG00000188992	0.635948781	1.886054041	1.478100119	1.275998843	0.201955928	0.288545493	0.5397857049	ENSG00000188992	LIPI
ENSG00000231621	0.635948781	1.886054041	1.478100119	1.275998843	0.201955928	0.288545493	0.5397857049	ENSG00000231621	ANKRD44-AS1
ENSG00000251288	0.635948781	1.886054041	1.478100119	1.275998843	0.201955928	0.288545493	0.5397857049	ENSG00000251288	
ENSG00000132514	0.636280103	1.886040465	1.477998663	1.276077247	0.201928214	0.288542926	0.5397895685	ENSG00000132514	CLEC10A
ENSG00000259925	0.636280103	1.886040465	1.477998663	1.276077247	0.201928214	0.288542926	0.5397895685	ENSG00000259925	
